year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1996, 31.7, 49.9, 19.5,,9.2, 21.8, 14.0, 42.3, 80.9, 17.5, 41.7, 95.0, 33.6, 152.9,,50.5, 137.3
1997, 10.7, 46.0, 10.9, 13.5, 42.9,128.8, 34.0, 47.2, 12.1, 49.1, 57.0, 80.2,,90.3,,67.3, 209.9
1998, 61.5,,6.9, 50.2,117.8, 15.4, 96.1, 32.3, 34.3, 76.1, 93.2, 59.4, 69.1, 148.6, 183.4, 162.8, 228.7
1999, 66.5, 28.7, 49.5, 42.6, 25.9, 87.6, 30.5, 96.9, 79.6, 51.9, 37.4, 72.3, 164.2, 118.0, 215.0, 168.8, 669.3
2000, 21.3, 60.1, 16.5, 93.4, 91.9, 17.2, 60.4, 39.1, 81.0,125.0,110.1, 63.7, 153.7, 201.7, 116.6, 316.1, 779.5
2001, 54.1, 84.5, 89.4, 73.3, 39.8, 36.8, 80.1, 72.6, 85.5, 86.6, 52.3, 24.2, 202.3, 202.4, 189.5, 224.4, 779.2
2002, 45.3, 56.9, 35.7, 32.5, 58.1, 34.1, 68.9, 54.8, 30.5, 85.0,105.9, 99.6, 126.4, 126.4, 157.9, 221.4, 707.6
2003, 80.3, 17.2, 17.5, 25.1, 45.5, 63.7, 54.9,,5.6, 21.1, 39.8, 85.6, 60.2, 197.1,,88.0, 124.2
2004, 83.5, 37.4, 33.1, 58.8, 44.6, 39.3, 70.0,116.6, 29.5, 88.7, 45.4, 29.7, 181.1, 136.5, 225.9, 163.7, 676.7
2005, 28.8, 40.4, 31.7, 38.5, 39.1, 45.4, 51.8, 54.5, 61.3, 66.2, 39.8, 32.1,,98.9, 109.3, 151.7, 167.2
2006, 15.6, 38.1, 37.9, 34.3, 81.2, 20.1, 28.7,105.9, 56.7, 66.3, 66.7, 55.3,,85.8, 153.4, 154.7, 189.7
2007, 65.2, 65.4, 38.9,,1.0,118.1, 99.6, 73.8, 53.8, 34.0, 52.5, 41.2, 45.6, 185.9, 158.0, 227.1, 127.7
2008, 70.6, 18.6, 83.3, 45.6, 68.1, 43.3, 54.6, 80.6, 51.6, 60.3, 80.9, 27.1, 134.9, 196.9, 178.6, 192.9, 684.8
2009, 47.5, 58.7, 35.4, 16.1, 33.5, 49.4, 79.8, 34.1, 15.9, 42.8,104.2, 79.6, 133.3,,85.0, 163.3, 163.0
2010, 49.4, 82.3, 34.0, 15.1, 25.4, 30.4, 29.8,122.2, 59.0, 60.4, 51.2, 25.6, 211.4,,74.5, 182.4, 170.5
2011, 65.1, 41.2,,7.3,,4.3, 16.2, 68.9, 51.9, 59.5, 25.7, 25.4, 29.9, 59.0, 131.9,,27.8
2012, 42.0, 17.8, 34.1,112.6, 48.5, 98.8,107.2, 47.8, 40.3, 88.1, 74.6, 98.0, 118.8, 195.2, 253.9, 203.0, 809.9
2013, 47.0, 31.2, 53.1, 23.8, 48.9, 20.3, 32.7, 52.1, 43.5, 96.7, 52.9, 59.3, 176.1, 125.8, 105.0, 193.1, 561.4
2014,101.9, 73.5, 21.6, 19.4, 93.6, 37.6, 58.2, 95.1, 17.9, 79.4, 87.7, 50.3, 234.8, 134.6, 190.9, 185.1, 736.3
2015, 55.4, 38.7, 24.0, 20.7, 50.0, 22.0, 84.2, 72.4, 50.3, 43.3, 71.2, 51.6, 144.4,,94.8, 178.7, 164.8
2016, 69.1, 28.4, 65.4, 55.4, 48.8,102.4, 27.3, 27.8, 42.4, 32.6, 69.0, 19.5, 149.1, 169.5, 157.5, 144.0, 588.0
2017, 47.5, 37.7, 32.8, 13.5, 61.3, 64.1, 79.0, 60.3, 58.0, 18.0, 42.3, 89.8, 104.7, 107.5, 203.5, 118.2, 604.2
2018, 54.4, 43.0, 70.6, 65.6, 37.4,,5.8, 24.2, 61.1, 29.8, 56.1, 47.9, 60.8, 187.2, 173.6,,91.0
2019, 26.1, 27.9, 47.1, 11.0, 40.9, 87.8, 41.5, 36.7, 63.7, 92.0, 71.5, 81.6, 114.7,,99.0, 166.0, 227.2
2020, 50.3, 78.7, 24.6, 27.0,,2.8, 59.6, 52.2, 80.7, 59.2,113.5, 38.3,110.0, 210.6,,54.4, 192.5
2021, 94.4, 43.9, 34.5,,4.3, 81.0, 58.2, 56.1, 33.3, 42.1, 77.8, 27.9, 64.4, 248.3, 119.8, 147.6, 147.8
