year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1986,164.4,,9.0,129.5, 98.1,114.3, 58.6, 82.8,130.9, 18.9,151.8,185.3,246.5, 350.7, 341.9, 272.3, 356.0
1987, 46.2, 83.8,143.8, 67.5, 57.1,134.4,114.0,105.9,117.7,207.0,101.3,121.5, 376.4, 268.4, 354.4, 426.0,1300.2
1988,201.5, 93.6,156.7, 59.1, 70.7, 37.0,180.7,142.5,118.4,123.0, 72.1,111.5, 416.6, 286.6, 360.3, 313.5,1367.0
1989, 80.1,147.9,156.1, 96.3, 36.6, 82.5, 36.7,112.6, 36.5,153.5, 96.2,136.5, 339.4, 289.1, 231.8, 286.3,1171.7
1990,218.3,205.1, 43.4, 58.1, 43.9, 98.6, 57.3, 73.2, 89.0,171.3, 93.7,166.7, 560.0, 145.4, 229.1, 354.0,1318.7
1991,108.4, 94.5,111.2, 93.5, 19.9,105.8, 76.4, 65.7, 70.4,132.7,164.3,108.6, 369.6, 224.6, 247.9, 367.5,1151.5
1992, 64.0, 96.4,147.6, 96.9, 72.6, 48.2, 83.2,168.5,114.4,123.2,184.3,126.3, 269.1, 317.1, 299.8, 421.9,1325.6
1993,170.4, 21.1, 37.2,119.5,139.1, 70.0,108.5, 85.9, 96.4, 55.2, 77.2,266.0, 317.7, 295.9, 264.4, 228.8,1246.6
1994,165.8, 90.7,175.9,118.2, 41.6, 67.1, 67.7, 99.0,124.5,122.3,134.1,230.1, 522.5, 335.7, 233.8, 380.9,1437.0
1995,219.2,176.7,102.6, 33.9, 70.2, 37.1, 76.9, 18.2,107.9,101.5, 84.9, 57.3, 625.9, 206.8, 132.2, 294.3,1086.4
1996, 59.2,112.5, 47.1, 80.8, 76.2, 48.5, 60.6, 93.3, 60.1,160.3,159.2, 62.4, 229.0, 204.1, 202.4, 379.7,1020.3
1997, 12.0,213.7, 69.7, 39.9,108.1,119.5, 76.8, 78.2, 79.2, 74.5,126.1,157.8, 288.2, 217.7, 274.5, 279.9,1155.5
1998,159.2, 61.2,156.1,117.2, 42.2,161.1,103.7,103.4,106.4,234.6,129.5,116.7, 378.2, 315.5, 368.2, 470.6,1491.4
1999,205.1, 88.3,103.8, 97.2, 89.6, 97.4, 41.5,101.5,155.7,121.0,109.4,237.2, 410.0, 290.6, 240.4, 386.1,1447.6
2000,132.3,152.0, 76.0,108.9, 81.5, 96.8, 85.8,107.0,160.8,259.6,252.6,176.5, 521.5, 266.4, 289.6, 673.0,1690.0
2001, 77.7,117.3, 69.1,127.7, 56.6, 55.2, 76.5,115.4,121.2,165.4,114.9, 78.8, 371.6, 253.4, 247.2, 401.4,1175.8
2002,144.6,241.9, 63.7, 89.1,113.6, 95.2, 90.6, 98.6, 47.0,172.2,170.3,140.6, 465.4, 266.4, 284.3, 389.5,1467.3
2003,102.0, 56.1, 71.6, 66.9,133.5, 76.2,101.7, 22.2, 89.5, 70.7,133.0,147.0, 298.7, 272.0, 200.1, 293.2,1070.4
2004,173.7,102.2, 74.1, 72.1, 53.1, 85.9, 82.0,197.7,143.3,191.5, 90.2,132.6, 423.0, 199.2, 365.6, 425.0,1398.4
2005,137.4, 74.9, 63.3,115.5, 73.8, 67.1, 62.6, 83.1,104.6,182.5,151.1, 89.9, 344.9, 252.7, 212.8, 438.2,1205.9
2006, 69.8, 76.4,159.5, 80.0,133.3, 40.9, 45.8,123.7, 99.8,167.3,160.5,238.0, 236.1, 372.8, 210.4, 427.6,1395.1
2007,182.8, 98.5, 81.4, 32.6,102.5,172.5,175.5, 78.5,102.3, 61.8, 97.9,170.7, 519.4, 216.5, 426.6, 261.9,1357.0
2008,235.3, 80.2,125.3, 84.5, 34.8,109.4,130.8,153.2,147.0,245.2,101.9,100.3, 486.1, 244.6, 393.4, 494.0,1547.8
2009,138.5, 27.4, 69.3, 57.5, 99.6, 63.8,180.3,125.9, 59.1,106.9,306.7,124.2, 266.1, 226.4, 370.1, 472.6,1359.2
2010, 76.3, 56.9, 83.1, 34.5, 38.1, 40.2,165.1, 83.1,153.6,110.8,139.1, 44.9, 257.5, 155.7, 288.4, 403.5,1025.8
2011,125.8,154.7, 42.9, 40.6,114.1, 84.2, 93.2,114.9,136.5,129.5, 86.2,210.1, 325.4, 197.5, 292.4, 352.2,1332.8
2012,125.4, 69.0, 31.8,128.4, 77.5,205.6,141.6,142.2,177.7,140.7,160.6,223.9, 404.6, 237.7, 489.5, 479.1,1624.6
2013,110.0, 64.3, 66.2, 54.6, 98.6, 61.5, 94.3,100.5, 78.5,185.2, 96.2,188.5, 398.2, 219.5, 256.3, 359.9,1198.5
2014,205.3,188.2, 90.3, 56.8,115.3, 45.8, 69.1,139.8, 16.4,172.4,103.1,167.1, 582.1, 262.4, 254.7, 291.9,1369.6
2015,167.7, 77.7,109.6, 49.3,141.8, 49.9,109.6, 99.7, 52.9, 68.1,260.9,343.1, 412.4, 300.7, 259.2, 381.9,1530.2
2016,203.2,142.4, 84.5,100.7, 54.2,127.1,107.5,123.3,111.6, 40.9,123.9, 80.7, 688.7, 239.3, 357.9, 276.4,1299.9
2017, 74.3,111.7,149.9, 26.0, 60.8,136.3,120.6,115.2,169.5,144.4,147.8,143.9, 266.7, 236.7, 372.1, 461.7,1400.4
2018,153.1, 77.8, 89.3, 95.2, 47.4, 33.0, 57.3, 98.7,136.9,113.8,119.0,158.2, 374.8, 232.0, 189.0, 369.7,1179.8
2019, 72.8, 82.9,187.5, 75.8, 57.3,133.9,113.2,163.6,186.1,154.7,126.7,147.2, 313.9, 320.6, 410.8, 467.5,1501.7
2020,130.3,293.2, 91.8, 25.2, 19.2,140.0,142.2,184.7, 82.5,204.2,140.2,190.5, 570.8, 136.3, 466.9, 426.9,1644.0
2021,198.4,132.3,121.9, 14.9,155.0, 28.2, 84.4, 78.6, 96.9,213.8, 84.5,162.8, 521.2, 291.8, 191.2, 395.2,1371.7
