year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1956,150.0, 14.1, 46.9, 39.6, 29.6, 70.8,110.1,136.0,159.5, 63.1, 47.3,163.4, 343.1, 116.1, 316.9, 269.9,1030.3
1957,122.5,148.4,122.2,,8.7, 63.6, 60.4,124.0,111.6,164.5,109.6, 76.3,100.8, 434.3, 194.4, 296.0, 350.4
1958,125.6,151.7, 44.2, 29.3,100.5,109.5,108.8,133.5,196.1,119.3, 91.2,136.5, 378.1, 174.0, 351.8, 406.6,1346.1
1959,158.5, 12.6,123.2,107.8, 41.1, 49.6, 78.9, 55.5,,8.3,145.8,211.2,257.7, 307.6, 272.1, 183.9, 365.3
1960,145.8,133.1, 72.4, 93.5, 51.1, 56.1,140.4,131.1,154.0,235.4,218.8,160.1, 536.6, 217.0, 327.6, 608.1,1591.7
1961,167.8,101.2, 13.5,148.4, 42.4, 37.5, 63.3,102.8,105.3,181.7, 75.0,124.2, 429.0, 204.2, 203.6, 361.9,1162.9
1962,175.0, 43.9, 66.5, 85.8, 82.4, 24.7, 61.0,139.6,134.1, 46.0, 99.9, 96.6, 343.1, 234.6, 225.3, 280.0,1055.5
1963, 26.4, 67.5,161.9,118.6, 60.2, 93.2, 69.4,115.8, 72.8, 76.6,237.7, 46.3, 190.6, 340.7, 278.4, 387.1,1146.4
1964, 28.1, 50.3,103.9, 71.7, 81.1, 61.2, 68.7, 59.8, 48.9,105.5, 99.3,157.3, 124.6, 256.7, 189.8, 253.7, 935.9
1965,156.0,,6.8,100.1, 64.1, 78.6, 96.2,130.9, 87.7,135.8, 41.0,145.6,265.2, 320.0, 242.8, 314.8, 322.4
1966, 94.5,171.2, 53.2,152.4, 94.6, 86.1, 71.2,118.7, 57.2,178.0, 98.1,169.6, 530.9, 300.2, 276.0, 333.3,1344.9
1967,110.5,144.4, 80.4, 41.1,160.0, 32.7, 88.4, 81.1,160.5,258.6, 87.5,113.6, 424.5, 281.4, 202.1, 506.6,1358.6
1968,118.6, 56.7, 77.1, 87.5, 88.9,125.6,105.4, 65.7,146.6,128.5, 85.9,128.0, 288.9, 253.5, 296.7, 361.0,1214.4
1969,157.7, 84.3, 86.1, 65.3,134.2, 67.5, 85.3, 84.5, 61.1, 26.5,162.9,126.5, 369.9, 285.6, 237.3, 250.6,1142.0
1970,192.3,130.0, 81.2, 93.8, 34.6, 58.6, 89.2,100.9, 96.6, 85.5,229.8, 65.4, 448.8, 209.6, 248.7, 411.9,1257.9
1971,195.7, 46.9, 87.5, 52.9, 48.7,132.0, 42.0,125.3, 27.7, 96.8,129.4, 66.8, 308.1, 189.1, 299.3, 253.9,1051.8
1972,152.1,135.9,103.7,102.0,111.7,116.7, 50.4, 52.7, 44.0, 71.2,155.5,198.4, 354.9, 317.4, 219.9, 270.7,1294.5
1973, 74.6, 73.3, 33.0, 73.4, 98.4, 48.7, 78.3, 97.7,102.9, 63.4, 87.2,103.5, 346.3, 204.8, 224.7, 253.6, 934.4
1974,238.8,179.7, 56.9, 15.8, 75.3, 73.7, 82.2,123.3,222.8,102.7,158.0,128.4, 522.0, 148.0, 279.2, 483.5,1457.6
1975,187.4, 41.6, 84.7, 82.2, 33.2, 12.8, 87.4, 72.4,130.4, 52.0,114.7, 58.1, 357.4, 200.1, 172.5, 297.1, 956.8
1976, 62.8, 67.2, 85.5, 14.4, 60.8, 21.4, 29.6, 27.2,180.0,221.5,124.5,128.5, 188.1, 160.7,,78.1, 526.0
1977,136.3,193.7,113.1, 59.5, 62.5, 81.9, 36.5,114.7, 59.5,107.3,148.3,134.6, 458.6, 235.1, 233.1, 315.2,1248.0
1978,152.7,141.2,125.6, 64.5, 32.2, 54.9,116.9, 52.5, 45.8, 18.3, 90.1,215.7, 428.6, 222.3, 224.2, 154.2,1110.4
1979,122.0, 89.5,156.0, 79.1,134.1, 40.1, 41.8,124.6, 57.7,115.9,126.7,233.3, 427.2, 369.1, 206.5, 300.4,1320.8
1980,101.8,138.0,142.7, 22.2, 38.4,137.7, 71.6, 90.4,102.2,167.3,125.4,120.7, 473.2, 203.3, 299.6, 394.8,1258.4
1981, 70.1, 79.9,232.1, 46.9,132.1, 56.0, 58.5, 28.5,206.5,193.5, 85.9,162.7, 270.7, 411.1, 143.1, 486.0,1352.9
1982,116.6, 92.4,152.6, 32.3, 39.0,128.0, 51.8, 97.0,116.2,166.6,194.2,167.8, 371.6, 223.8, 276.7, 477.0,1354.3
1983,175.7, 39.9, 78.8,113.5,136.1, 48.1, 24.0, 51.4,145.9,122.0, 66.9,158.8, 383.4, 328.4, 123.4, 334.7,1160.9
1984,224.8, 86.0, 56.3,,7.9, 62.8, 30.9, 35.3, 64.4,146.0,151.9,205.1,132.1, 469.6, 127.0, 130.6, 503.0
1985,101.9, 51.4, 97.8, 96.2, 60.6,114.3, 81.9,176.2, 55.7, 78.9, 86.5,193.9, 285.3, 254.6, 372.4, 221.2,1195.4
1986,174.2,,6.2,107.0, 96.9,111.0, 71.9, 70.8,150.1, 29.9,133.7,204.9,215.9, 374.3, 314.9, 292.8, 368.4
1987, 28.0, 99.8,116.9, 89.2, 43.9,106.6, 60.2, 36.3, 80.1,233.0,121.5,110.3, 343.6, 250.0, 203.1, 434.6,1125.8
1988,226.2, 95.8,141.9, 51.6, 88.6, 46.0,158.2,131.7, 84.4,130.1, 56.1, 52.6, 432.3, 282.1, 336.0, 270.6,1263.3
1989, 74.5,144.9,140.4, 90.4, 17.3, 48.2, 41.8, 69.4, 80.9,159.8, 96.3,197.0, 271.9, 248.1, 159.4, 337.0,1160.9
1990,207.6,220.0, 28.4, 44.1, 27.1, 96.7, 54.9, 59.4, 72.7,132.7, 98.8,129.9, 624.7,,99.5, 210.9, 304.2
1991,156.0, 82.8,125.0,111.5, 10.3,121.0, 95.6, 39.0, 88.7,137.7,117.3, 51.4, 368.7, 246.7, 255.6, 343.6,1136.1
1992, 57.4, 68.9, 92.4, 96.9, 42.1, 35.7, 87.0,198.8,102.4, 85.8,211.9,130.3, 177.7, 231.3, 321.5, 400.1,1209.6
1993,178.2, 20.8, 35.1,102.4,112.8, 98.0,115.9, 50.4,139.5,105.6,105.1,252.9, 329.3, 250.3, 264.3, 350.2,1316.7
1994,180.0,145.1,143.8, 96.5, 87.7, 42.2, 55.5, 92.7,122.4,139.1,125.1,221.0, 578.0, 328.0, 190.4, 386.6,1451.1
1995,230.5,162.4, 83.4, 40.8, 63.7, 20.2, 49.7, 13.4,132.5,108.0,138.8,117.3, 613.9, 187.9,,83.3, 379.3
1996,126.7,119.6, 73.7, 79.0,100.6, 38.7, 36.8, 99.3, 51.7,148.5,175.8, 47.0, 363.7, 253.3, 174.7, 376.0,1097.4
1997, 17.4,178.0, 40.9, 29.9, 95.7,129.0, 40.7,168.8, 51.5, 97.2,204.5,140.5, 242.4, 166.4, 338.5, 353.2,1194.1
1998,179.7, 27.2,144.9,155.4, 37.8,161.1, 87.7, 52.3,129.7,238.2,125.7,147.9, 347.5, 338.2, 301.1, 493.7,1487.8
1999,205.4, 81.5, 76.1,118.1, 70.1, 85.4, 20.0,134.9,173.7,103.1, 97.3,253.1, 434.8, 264.4, 240.2, 374.2,1418.8
2000, 66.6,154.1, 48.7,166.2, 97.8, 52.7, 71.1, 91.4,154.2,249.1,233.1,234.2, 473.8, 312.7, 215.2, 636.4,1619.3
2001,120.1,104.8,144.5,119.8, 39.9, 42.5, 98.5, 97.3, 62.8,185.6,101.7, 55.6, 459.1, 304.2, 238.3, 350.1,1173.0
2002,162.6,204.9, 71.5, 76.4,151.8, 59.8, 73.5, 53.3, 32.9,179.9,240.5,170.5, 423.1, 299.7, 186.7, 453.4,1477.8
