year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1973,108.2,162.0,107.7,100.9,107.5,123.8, 87.3,130.2,139.8, 90.2,252.1,202.1, 410.1, 316.1, 341.4, 482.1,1611.8
1974,245.3,136.5, 53.5,,9.6, 83.8, 74.8,121.4,103.8,143.7,140.4,219.2,315.4, 583.9, 146.9, 300.0, 503.3
1975,267.4, 41.6, 79.4,136.5, 53.2, 73.9,110.2, 90.3,175.3, 77.5,165.6,171.0, 624.5, 269.2, 274.3, 418.5,1442.1
1976,263.7,122.0,136.2, 78.6, 97.1, 94.3, 71.7, 21.7,112.6,163.3,131.7, 87.5, 556.8, 311.9, 187.7, 407.7,1380.5
1977,117.4, 90.2,127.3,175.7, 88.2, 73.9, 69.5, 89.8,157.0,159.5,281.3, 77.9, 295.2, 391.1, 233.3, 597.8,1507.7
1978,160.8, 78.5,182.5, 45.0, 42.2, 69.8, 77.6, 84.8,216.1,176.3,258.7, 78.1, 317.2, 269.6, 232.2, 651.1,1470.4
1979,136.2, 62.9,224.0,102.7,102.9,103.8,125.3,110.4,169.4,117.9,250.6,210.1, 277.1, 429.6, 339.5, 537.9,1716.2
1980,124.4, 75.1, 81.9, 33.5, 23.6,140.9,128.5,122.6,217.0,223.5,221.2,263.1, 409.7, 139.1, 392.0, 661.7,1655.5
1981,219.1,120.0,140.2, 39.7, 61.1,105.7, 84.1, 77.0,232.7,261.4,309.4, 83.1, 602.2, 241.0, 266.8, 803.4,1733.4
1982,150.2,119.3,173.2, 60.3,113.2, 28.4, 60.9,194.4,223.0,158.9,249.9,231.0, 352.7, 346.7, 283.7, 631.8,1762.7
1983,308.1, 68.0,184.7, 64.7, 63.8, 81.8, 59.4, 63.6,182.7,293.9, 73.8,287.6, 607.1, 313.1, 204.8, 550.5,1732.1
1984,215.5,117.9, 96.0, 93.8, 23.7, 67.9, 59.2, 53.4,182.0,234.8,200.3,185.9, 621.0, 213.5, 180.5, 617.1,1530.5
1985, 95.1, 62.6,101.7,133.5, 75.4, 83.6,147.3,215.7,172.8,100.2,165.1,212.0, 343.6, 310.6, 446.7, 438.1,1565.1
