year,,jan,,feb,,mar,,apr,,may,,jun,,jul,,aug,
1964, 27.3, 31.4, 88.8, 64.3, 58.7, 73.3, 53.7, 53.4, 35.7, 62.8, 60.6,106.6,,87.6, 211.9, 180.5, 159.1
1965,101.4, 16.0, 71.2, 61.9, 61.8, 73.1, 98.0, 72.0,133.8, 34.9,105.9,167.7, 223.9, 194.9, 243.1, 274.6, 997.7
1966, 56.0,123.7, 38.6,102.6, 71.1, 83.3, 75.5,101.8, 52.6,123.1, 82.3,115.0, 347.4, 212.3, 260.6, 258.0,1025.6
1967, 63.0, 93.2, 55.7, 44.7,136.0, 39.6, 64.8, 76.5,102.6,175.9, 72.9, 77.6, 271.2, 236.3, 180.8, 351.4,1002.4
1968, 82.8, 44.7, 62.6, 65.6, 74.2, 84.3, 99.1, 66.4,144.1, 94.8, 68.7, 79.3, 205.1, 202.4, 249.8, 307.5, 966.4
1969, 97.3, 67.9, 71.1, 57.5,111.9, 57.3, 64.4, 73.1, 42.0, 19.8,132.6, 88.3, 244.4, 240.6, 194.7, 194.4, 883.1
1970,110.0, 85.4, 63.2, 87.6, 24.1, 44.0, 72.2, 80.8, 67.7, 63.7,170.2, 51.4, 283.7, 174.9, 197.0, 301.6, 920.3
1971,108.5, 37.1, 66.6, 50.9, 47.3, 97.9, 43.6,110.3, 25.6, 75.0, 92.6, 39.6, 197.0, 164.7, 251.8, 193.2, 794.8
1972,102.4, 75.7, 78.0, 70.7, 75.4, 78.7, 56.1, 37.8, 40.1, 35.5,104.9,110.8, 217.6, 224.0, 172.6, 180.5, 866.0
1973, 46.4, 43.9, 25.7, 66.8, 79.5, 56.7, 87.6, 67.5, 79.3, 53.9, 54.6, 70.5, 201.1, 171.9, 211.7, 187.9, 732.3
1974,131.2,106.4, 45.6, 13.4, 41.1, 63.9, 77.4, 90.2,146.1, 91.3,125.1, 82.7, 308.2, 100.2, 231.5, 362.5,1014.5
1975,125.4, 30.7, 75.9, 68.8, 42.9, 20.1, 66.7, 52.2,104.2, 36.1, 74.2, 50.3, 238.7, 187.6, 139.1, 214.5, 747.6
1976, 62.4, 42.8, 47.5, 20.5, 63.3, 18.3, 31.1, 25.5,151.0,151.2, 83.2, 88.7, 155.5, 131.3,,75.0, 385.4
1977, 97.8,136.7, 74.8, 52.7, 49.7, 83.7, 25.3, 95.2, 43.4, 70.9,106.8, 93.9, 323.3, 177.2, 204.2, 221.1, 930.9
1978,110.9, 80.2, 83.4, 49.4, 40.9, 60.7, 85.5, 66.2, 56.4, 19.2, 63.3,164.1, 285.1, 173.7, 212.4, 138.9, 880.2
1979, 82.3, 59.9,125.2, 65.7,115.6, 36.8, 33.4, 93.1, 43.3, 76.3, 92.6,161.9, 306.2, 306.5, 163.3, 212.2, 986.1
1980, 77.0, 92.0,100.7, 16.9, 29.4,119.7, 65.8, 90.5, 67.0,130.3, 91.8, 82.6, 331.0, 147.0, 276.0, 289.1, 963.8
1981, 59.6, 54.6,158.9, 57.6, 89.4, 47.9, 53.5, 42.0,143.6,126.8, 72.2, 91.3, 196.9, 305.9, 143.5, 342.5, 997.4
1982, 77.6, 49.6,102.5, 23.0, 43.1,119.3, 35.2, 85.8, 79.9,119.0,128.2,106.4, 218.5, 168.6, 240.3, 327.1, 969.6
1983,105.4, 39.4, 66.9,103.9,112.3, 36.3, 35.2, 33.8,101.3, 86.0, 50.4,112.8, 251.2, 283.0, 105.4, 237.7, 883.7
1984,144.9, 57.6, 59.5, 10.6, 59.1, 43.3, 26.4, 58.2,116.8,100.3,145.3, 80.4, 315.3, 129.1, 127.9, 362.4, 902.3
1985, 72.1, 28.9, 66.7, 70.7, 65.8, 95.3, 73.2,118.8, 45.6, 48.5, 77.2,128.3, 181.4, 203.1, 287.3, 171.3, 891.0
1986,121.8, 16.6, 79.9, 84.6, 86.9, 42.8, 55.3,118.9, 24.4, 96.7,124.1,144.1, 266.7, 251.4, 217.0, 245.1, 996.0
1987, 30.2, 59.4, 90.7, 64.6, 46.0,106.1, 73.9, 67.9, 65.6,167.6, 80.3, 64.9, 233.7, 201.3, 247.8, 313.5, 917.1
1988,155.5, 64.6,103.4, 41.2, 60.1, 38.7,131.0, 86.3, 63.8, 90.3, 48.4, 45.9, 284.9, 204.7, 256.1, 202.5, 929.3
1989, 46.9, 89.5, 92.3, 83.8, 20.2, 55.9, 38.0, 58.5, 41.0, 98.4, 61.0,134.7, 182.3, 196.3, 152.4, 200.4, 820.2
1990,133.7,143.6, 23.1, 38.9, 24.7, 72.1, 35.2, 46.9, 53.1,102.5, 66.8,101.4, 412.0,,86.7, 154.2, 222.3
1991, 93.0, 64.9, 75.5, 70.7, 14.1, 94.4, 69.5, 30.9, 62.6, 77.6, 95.0, 49.7, 259.3, 160.3, 194.8, 235.1, 797.8
1992, 48.7, 47.3, 85.2, 74.1, 48.6, 38.3, 83.7,130.9, 92.2, 84.1,138.5, 83.6, 145.6, 207.8, 252.9, 314.8, 955.2
1993,112.7, 15.5, 25.5, 93.6, 88.1, 64.8, 82.8, 54.5,111.9, 88.1, 72.5,165.5, 211.8, 207.2, 202.0, 272.5, 975.4
1994,122.2, 81.1, 95.0, 73.9, 60.7, 36.3, 46.3, 71.4,104.1, 95.7, 84.9,140.6, 368.8, 229.6, 154.0, 284.7,1012.2
1995,159.4,113.1, 66.7, 26.8, 48.3, 22.8, 40.1, 10.3,111.1, 56.7, 81.6, 82.8, 413.1, 141.8,,73.2, 249.4
1996, 63.0, 82.1, 42.6, 50.3, 57.0, 29.6, 41.5, 80.0, 34.1, 89.3,126.0, 52.3, 227.9, 149.9, 151.0, 249.3, 747.7
1997, 13.9,118.9, 31.3, 24.4, 74.3,126.2, 48.4, 93.8, 35.1, 67.2,115.2,106.8, 185.1, 130.0, 268.4, 217.4, 855.3
1998,118.1, 23.0, 97.8,123.8, 33.1,126.5, 60.0, 51.3, 93.6,163.7, 85.1, 92.4, 247.9, 254.7, 237.8, 342.5,1068.6
1999,136.6, 52.3, 71.9, 76.1, 58.7, 83.6, 24.4,105.0,120.7, 83.1, 65.3,154.0, 281.2, 206.7, 213.0, 269.1,1031.7
2000, 55.3, 97.9, 38.5,134.8, 85.1, 48.7, 64.0, 67.6,123.7,182.9,177.5,139.1, 307.2, 258.3, 180.3, 484.0,1215.0
2001, 74.1, 96.3, 91.4, 98.3, 42.5, 41.9, 73.9, 86.1, 81.2,131.5, 67.6, 44.3, 309.5, 232.1, 201.9, 280.3, 929.0
2002, 94.9,140.8, 49.3, 53.8, 93.7, 57.4, 83.2, 67.1, 34.7,133.3,154.2,128.8, 280.1, 196.8, 207.7, 322.2,1091.3
2003, 86.0, 38.8, 38.8, 45.6, 74.7, 67.2, 75.6, 17.4, 36.4, 57.1, 99.9,100.2, 253.6, 159.1, 160.2, 193.4, 737.7
2004,123.9, 58.7, 54.0, 78.7, 46.0, 58.5, 68.3,148.6, 65.7,148.1, 52.5, 69.0, 282.7, 178.7, 275.5, 266.3, 971.9
2005, 67.5, 50.2, 51.9, 74.4, 47.6, 56.5, 66.3, 59.6, 68.1,121.2, 90.0, 68.6, 186.7, 173.9, 182.3, 279.3, 821.9
2006, 34.9, 56.2, 93.6, 46.1,109.5, 25.5, 42.6, 89.8, 74.9,117.4,110.0,129.9, 159.7, 249.2, 158.0, 302.2, 930.4
2007,110.4,100.9, 62.7, 12.6,110.2,148.9,135.6, 56.8, 50.6, 47.2, 73.2, 99.6, 341.2, 185.5, 341.3, 171.0,1008.8
2008,145.2, 43.6, 99.4, 67.8, 61.8, 64.0,107.3,117.4,104.1,112.9, 88.0, 63.3, 288.3, 229.0, 288.7, 305.0,1074.8
2009, 94.1, 49.9, 44.7, 44.8, 59.6, 57.6,142.0, 65.3, 33.2, 76.1,191.0,101.4, 207.3, 149.1, 264.8, 300.3, 959.6
2010, 71.7, 71.9, 64.4, 27.1, 32.8, 37.2, 74.3, 98.4, 88.6, 79.4, 98.2, 37.5, 245.1, 124.3, 209.9, 266.1, 781.4
2011, 88.2, 85.1, 20.9, 14.2, 54.5, 75.4, 64.3, 78.9, 64.6, 71.5, 55.4,118.4, 210.8,,89.6, 218.6, 191.4
2012, 72.9, 34.6, 27.1,141.0, 57.1,157.7,116.2, 98.7, 94.3,112.8,127.5,164.8, 226.0, 225.2, 372.6, 334.5,1204.6
2013, 87.5, 46.7, 68.7, 34.5, 77.1, 39.3, 56.1, 65.6, 55.8,148.7, 73.1,132.5, 298.9, 180.2, 160.9, 277.6, 885.4
2014,173.4,139.6, 53.4, 56.6,100.4, 47.9, 52.3,112.3, 15.2,113.0,110.8, 86.2, 445.4, 210.3, 212.5, 239.0,1060.9
2015,104.6, 57.3, 55.1, 27.0, 87.2, 38.6, 83.9, 97.3, 53.7, 61.9,135.1,161.1, 248.1, 169.4, 219.8, 250.7, 962.9
2016,140.6, 82.8, 81.9, 65.9, 56.0,100.4, 46.1, 69.7, 72.5, 37.5,102.7, 42.0, 384.4, 203.8, 216.2, 212.7, 898.0
2017, 65.6, 69.5, 81.5, 18.7, 59.1, 88.7, 94.9, 77.7,102.2, 61.3, 78.3,108.1, 177.1, 159.3, 261.3, 241.8, 905.6
2018,101.4, 52.7,108.3, 83.4, 47.2, 15.4, 39.6, 70.9, 69.6, 74.0, 99.9,111.3, 262.1, 238.9, 125.9, 243.6, 873.7
2019, 43.7, 53.2,100.3, 43.9, 43.0,112.7, 68.8, 91.9,124.4,138.9,127.5,116.3, 208.1, 187.2, 273.4, 390.8,1064.5
2020, 84.0,179.3, 57.8, 30.7, 10.3, 98.0, 73.7,124.0, 52.2,154.4, 74.1,154.1, 379.6,,98.8, 295.7, 280.7
2021,139.8, 86.4, 56.4, 11.8,124.8, 45.6, 78.5, 52.6, 64.6,136.2, 43.1,101.7, 380.3, 193.0, 176.7, 243.9, 941.4
